Date,AssetCode,AssetName,Market,Source,InvestorType,NetBuyVolume
2022-08-26,000660,SK Hynix,KR_STOCK,NaverFinance,Institution,180464.0
2022-08-26,005930,Samsung Electronics,KR_STOCK,NaverFinance,Foreign,689758.0
2022-08-26,005930,Samsung Electronics,KR_STOCK,NaverFinance,Institution,218517.0
2022-08-26,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Foreign,-40071.0
2022-08-26,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Institution,-4907.0
2022-08-29,000660,SK Hynix,KR_STOCK,NaverFinance,Foreign,290760.0
2022-08-29,000660,SK Hynix,KR_STOCK,NaverFinance,Institution,-724553.0
2022-08-29,005930,Samsung Electronics,KR_STOCK,NaverFinance,Foreign,-538413.0
2022-08-29,005930,Samsung Electronics,KR_STOCK,NaverFinance,Institution,-3027342.0
2022-08-29,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Foreign,-33750.0
2022-08-29,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Institution,-25334.0
2022-08-30,000660,SK Hynix,KR_STOCK,NaverFinance,Foreign,46150.0
2022-08-30,000660,SK Hynix,KR_STOCK,NaverFinance,Institution,-132166.0
2022-08-30,005930,Samsung Electronics,KR_STOCK,NaverFinance,Foreign,-1892295.0
2022-08-30,005930,Samsung Electronics,KR_STOCK,NaverFinance,Institution,-440899.0
2022-08-30,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Foreign,50736.0
2022-08-30,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Institution,-73284.0
2022-08-31,000660,SK Hynix,KR_STOCK,NaverFinance,Foreign,454203.0
2022-08-31,000660,SK Hynix,KR_STOCK,NaverFinance,Institution,-91831.0
2022-08-31,005930,Samsung Electronics,KR_STOCK,NaverFinance,Foreign,3071144.0
2022-08-31,005930,Samsung Electronics,KR_STOCK,NaverFinance,Institution,-2162350.0
2022-08-31,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Foreign,-27300.0
2022-08-31,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Institution,-2353.0
2022-09-01,000660,SK Hynix,KR_STOCK,NaverFinance,Foreign,6244.0
2022-09-01,000660,SK Hynix,KR_STOCK,NaverFinance,Institution,-678974.0
2022-09-01,005930,Samsung Electronics,KR_STOCK,NaverFinance,Foreign,-556769.0
2022-09-01,005930,Samsung Electronics,KR_STOCK,NaverFinance,Institution,-3869597.0
2022-09-01,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Foreign,-39017.0
2022-09-01,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Institution,43213.0
2022-09-02,000660,SK Hynix,KR_STOCK,NaverFinance,Foreign,31412.0
2022-09-02,000660,SK Hynix,KR_STOCK,NaverFinance,Institution,-164943.0
2022-09-02,005930,Samsung Electronics,KR_STOCK,NaverFinance,Foreign,-3892864.0
2022-09-02,005930,Samsung Electronics,KR_STOCK,NaverFinance,Institution,-1630022.0
2022-09-02,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Foreign,-23362.0
2022-09-02,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Institution,129883.0
2022-09-05,000660,SK Hynix,KR_STOCK,NaverFinance,Foreign,99069.0
2022-09-05,000660,SK Hynix,KR_STOCK,NaverFinance,Institution,-197009.0
2022-09-05,005930,Samsung Electronics,KR_STOCK,NaverFinance,Foreign,-2492759.0
2022-09-05,005930,Samsung Electronics,KR_STOCK,NaverFinance,Institution,704031.0
2022-09-05,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Foreign,-57896.0
2022-09-05,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Institution,61001.0
2022-09-06,000660,SK Hynix,KR_STOCK,NaverFinance,Foreign,199358.0
2022-09-06,000660,SK Hynix,KR_STOCK,NaverFinance,Institution,-124059.0
2022-09-06,005930,Samsung Electronics,KR_STOCK,NaverFinance,Foreign,-727186.0
2022-09-06,005930,Samsung Electronics,KR_STOCK,NaverFinance,Institution,-466757.0
2022-09-06,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Foreign,21250.0
2022-09-06,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Institution,93573.0
2022-09-07,000660,SK Hynix,KR_STOCK,NaverFinance,Foreign,-106453.0
2022-09-07,000660,SK Hynix,KR_STOCK,NaverFinance,Institution,-323755.0
2022-09-07,005930,Samsung Electronics,KR_STOCK,NaverFinance,Foreign,-4593265.0
2022-09-07,005930,Samsung Electronics,KR_STOCK,NaverFinance,Institution,-1159481.0
2022-09-07,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Foreign,7589.0
2022-09-07,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Institution,64422.0
2022-09-08,000660,SK Hynix,KR_STOCK,NaverFinance,Foreign,-351847.0
2022-09-08,000660,SK Hynix,KR_STOCK,NaverFinance,Institution,299629.0
2022-09-08,005930,Samsung Electronics,KR_STOCK,NaverFinance,Foreign,-5943054.0
2022-09-08,005930,Samsung Electronics,KR_STOCK,NaverFinance,Institution,2121095.0
2022-09-08,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Foreign,-30647.0
2022-09-08,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Institution,-13028.0
2022-09-13,000660,SK Hynix,KR_STOCK,NaverFinance,Foreign,535860.0
2022-09-13,000660,SK Hynix,KR_STOCK,NaverFinance,Institution,689867.0
2022-09-13,005930,Samsung Electronics,KR_STOCK,NaverFinance,Foreign,1306292.0
2022-09-13,005930,Samsung Electronics,KR_STOCK,NaverFinance,Institution,3196594.0
2022-09-13,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Foreign,28886.0
2022-09-13,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Institution,197825.0
2022-09-14,000660,SK Hynix,KR_STOCK,NaverFinance,Foreign,277408.0
2022-09-14,000660,SK Hynix,KR_STOCK,NaverFinance,Institution,-392058.0
2022-09-14,005930,Samsung Electronics,KR_STOCK,NaverFinance,Foreign,-90776.0
2022-09-14,005930,Samsung Electronics,KR_STOCK,NaverFinance,Institution,-1345231.0
2022-09-14,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Foreign,-30593.0
2022-09-14,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Institution,-10770.0
2022-09-15,000660,SK Hynix,KR_STOCK,NaverFinance,Foreign,235867.0
2022-09-15,000660,SK Hynix,KR_STOCK,NaverFinance,Institution,-447643.0
2022-09-15,005930,Samsung Electronics,KR_STOCK,NaverFinance,Foreign,-2816115.0
2022-09-15,005930,Samsung Electronics,KR_STOCK,NaverFinance,Institution,-1060370.0
2022-09-15,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Foreign,-54889.0
2022-09-15,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Institution,16704.0
2022-09-16,000660,SK Hynix,KR_STOCK,NaverFinance,Foreign,-422765.0
2022-09-16,000660,SK Hynix,KR_STOCK,NaverFinance,Institution,-193089.0
2022-09-16,005930,Samsung Electronics,KR_STOCK,NaverFinance,Foreign,-261385.0
2022-09-16,005930,Samsung Electronics,KR_STOCK,NaverFinance,Institution,-1676878.0
2022-09-16,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Foreign,3091.0
2022-09-16,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Institution,24163.0
2022-09-19,000660,SK Hynix,KR_STOCK,NaverFinance,Foreign,-281225.0
2022-09-19,000660,SK Hynix,KR_STOCK,NaverFinance,Institution,5900.0
2022-09-19,005930,Samsung Electronics,KR_STOCK,NaverFinance,Foreign,-715195.0
2022-09-19,005930,Samsung Electronics,KR_STOCK,NaverFinance,Institution,746527.0
2022-09-19,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Foreign,35203.0
2022-09-19,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Institution,149702.0
2022-09-20,000660,SK Hynix,KR_STOCK,NaverFinance,Foreign,-1691911.0
2022-09-20,000660,SK Hynix,KR_STOCK,NaverFinance,Institution,108544.0
2022-09-20,005930,Samsung Electronics,KR_STOCK,NaverFinance,Foreign,-3378398.0
2022-09-20,005930,Samsung Electronics,KR_STOCK,NaverFinance,Institution,940538.0
2022-09-20,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Foreign,-37979.0
2022-09-20,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Institution,139803.0
2022-09-21,000660,SK Hynix,KR_STOCK,NaverFinance,Foreign,-322752.0
2022-09-21,000660,SK Hynix,KR_STOCK,NaverFinance,Institution,65624.0
2022-09-21,005930,Samsung Electronics,KR_STOCK,NaverFinance,Foreign,-3021423.0
2022-09-21,005930,Samsung Electronics,KR_STOCK,NaverFinance,Institution,-242148.0
2022-09-21,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Foreign,-934.0
2022-09-21,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Institution,22174.0
2022-09-22,000660,SK Hynix,KR_STOCK,NaverFinance,Foreign,-290770.0
2022-09-22,000660,SK Hynix,KR_STOCK,NaverFinance,Institution,-276434.0
2022-09-22,005930,Samsung Electronics,KR_STOCK,NaverFinance,Foreign,-2008612.0
2022-09-22,005930,Samsung Electronics,KR_STOCK,NaverFinance,Institution,-1830100.0
2022-09-22,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Foreign,31812.0
2022-09-22,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Institution,17596.0
2022-09-23,000660,SK Hynix,KR_STOCK,NaverFinance,Foreign,-963926.0
2022-09-23,000660,SK Hynix,KR_STOCK,NaverFinance,Institution,130942.0
2022-09-23,005930,Samsung Electronics,KR_STOCK,NaverFinance,Foreign,954165.0
2022-09-23,005930,Samsung Electronics,KR_STOCK,NaverFinance,Institution,-1024721.0
2022-09-23,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Foreign,-11420.0
2022-09-23,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Institution,41122.0
2022-09-26,000660,SK Hynix,KR_STOCK,NaverFinance,Foreign,-45858.0
2022-09-26,000660,SK Hynix,KR_STOCK,NaverFinance,Institution,530843.0
2022-09-26,005930,Samsung Electronics,KR_STOCK,NaverFinance,Foreign,-2190325.0
2022-09-26,005930,Samsung Electronics,KR_STOCK,NaverFinance,Institution,2736389.0
2022-09-26,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Foreign,-22025.0
2022-09-26,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Institution,-5575.0
2022-09-27,000660,SK Hynix,KR_STOCK,NaverFinance,Foreign,-452183.0
2022-09-27,000660,SK Hynix,KR_STOCK,NaverFinance,Institution,298945.0
2022-09-27,005930,Samsung Electronics,KR_STOCK,NaverFinance,Foreign,-1366711.0
2022-09-27,005930,Samsung Electronics,KR_STOCK,NaverFinance,Institution,1747376.0
2022-09-27,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Foreign,21977.0
2022-09-27,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Institution,-24721.0
2022-09-28,000660,SK Hynix,KR_STOCK,NaverFinance,Foreign,302281.0
2022-09-28,000660,SK Hynix,KR_STOCK,NaverFinance,Institution,5179.0
2022-09-28,005930,Samsung Electronics,KR_STOCK,NaverFinance,Foreign,-2417147.0
2022-09-28,005930,Samsung Electronics,KR_STOCK,NaverFinance,Institution,-301326.0
2022-09-28,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Foreign,5972.0
2022-09-28,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Institution,29434.0
2022-09-29,000660,SK Hynix,KR_STOCK,NaverFinance,Foreign,230406.0
2022-09-29,000660,SK Hynix,KR_STOCK,NaverFinance,Institution,-24809.0
2022-09-29,005930,Samsung Electronics,KR_STOCK,NaverFinance,Foreign,-197518.0
2022-09-29,005930,Samsung Electronics,KR_STOCK,NaverFinance,Institution,-174747.0
2022-09-29,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Foreign,-11923.0
2022-09-29,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Institution,-5513.0
2022-09-30,000660,SK Hynix,KR_STOCK,NaverFinance,Foreign,360785.0
2022-09-30,000660,SK Hynix,KR_STOCK,NaverFinance,Institution,438316.0
2022-09-30,005930,Samsung Electronics,KR_STOCK,NaverFinance,Foreign,1275333.0
2022-09-30,005930,Samsung Electronics,KR_STOCK,NaverFinance,Institution,584406.0
2022-09-30,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Foreign,40641.0
2022-09-30,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Institution,-222861.0
2022-10-04,000660,SK Hynix,KR_STOCK,NaverFinance,Foreign,289662.0
2022-10-04,000660,SK Hynix,KR_STOCK,NaverFinance,Institution,232619.0
2022-10-04,005930,Samsung Electronics,KR_STOCK,NaverFinance,Foreign,4392838.0
2022-10-04,005930,Samsung Electronics,KR_STOCK,NaverFinance,Institution,-285415.0
2022-10-04,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Foreign,139894.0
2022-10-04,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Institution,67747.0
2022-10-05,000660,SK Hynix,KR_STOCK,NaverFinance,Foreign,2386340.0
2022-10-05,000660,SK Hynix,KR_STOCK,NaverFinance,Institution,-784419.0
2022-10-05,005930,Samsung Electronics,KR_STOCK,NaverFinance,Foreign,3950787.0
2022-10-05,005930,Samsung Electronics,KR_STOCK,NaverFinance,Institution,-2444114.0
2022-10-05,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Foreign,-23101.0
2022-10-05,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Institution,17052.0
2022-10-06,000660,SK Hynix,KR_STOCK,NaverFinance,Foreign,716748.0
2022-10-06,000660,SK Hynix,KR_STOCK,NaverFinance,Institution,-377448.0
2022-10-06,005930,Samsung Electronics,KR_STOCK,NaverFinance,Foreign,1881652.0
2022-10-06,005930,Samsung Electronics,KR_STOCK,NaverFinance,Institution,-479637.0
2022-10-06,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Foreign,-4804.0
2022-10-06,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Institution,52086.0
2022-10-07,000660,SK Hynix,KR_STOCK,NaverFinance,Foreign,508452.0
2022-10-07,000660,SK Hynix,KR_STOCK,NaverFinance,Institution,-36395.0
2022-10-07,005930,Samsung Electronics,KR_STOCK,NaverFinance,Foreign,1464696.0
2022-10-07,005930,Samsung Electronics,KR_STOCK,NaverFinance,Institution,-361472.0
2022-10-07,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Foreign,12789.0
2022-10-07,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Institution,-13645.0
2022-10-11,000660,SK Hynix,KR_STOCK,NaverFinance,Foreign,944162.0
2022-10-11,000660,SK Hynix,KR_STOCK,NaverFinance,Institution,-613160.0
2022-10-11,005930,Samsung Electronics,KR_STOCK,NaverFinance,Foreign,272717.0
2022-10-11,005930,Samsung Electronics,KR_STOCK,NaverFinance,Institution,-755469.0
2022-10-11,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Foreign,44993.0
2022-10-11,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Institution,9421.0
2022-10-12,000660,SK Hynix,KR_STOCK,NaverFinance,Foreign,964063.0
2022-10-12,000660,SK Hynix,KR_STOCK,NaverFinance,Institution,-283607.0
2022-10-12,005930,Samsung Electronics,KR_STOCK,NaverFinance,Foreign,766854.0
2022-10-12,005930,Samsung Electronics,KR_STOCK,NaverFinance,Institution,-124387.0
2022-10-12,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Foreign,-59107.0
2022-10-12,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Institution,5267.0
2022-10-13,000660,SK Hynix,KR_STOCK,NaverFinance,Foreign,703328.0
2022-10-13,000660,SK Hynix,KR_STOCK,NaverFinance,Institution,78368.0
2022-10-13,005930,Samsung Electronics,KR_STOCK,NaverFinance,Foreign,662151.0
2022-10-13,005930,Samsung Electronics,KR_STOCK,NaverFinance,Institution,-949397.0
2022-10-13,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Foreign,8969.0
2022-10-13,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Institution,-25486.0
2022-10-14,000660,SK Hynix,KR_STOCK,NaverFinance,Foreign,665010.0
2022-10-14,000660,SK Hynix,KR_STOCK,NaverFinance,Institution,-302175.0
2022-10-14,005930,Samsung Electronics,KR_STOCK,NaverFinance,Foreign,198416.0
2022-10-14,005930,Samsung Electronics,KR_STOCK,NaverFinance,Institution,1181626.0
2022-10-14,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Foreign,-6597.0
2022-10-14,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Institution,123955.0
2022-10-17,000660,SK Hynix,KR_STOCK,NaverFinance,Foreign,505301.0
2022-10-17,000660,SK Hynix,KR_STOCK,NaverFinance,Institution,-299843.0
2022-10-17,005930,Samsung Electronics,KR_STOCK,NaverFinance,Foreign,2536369.0
2022-10-17,005930,Samsung Electronics,KR_STOCK,NaverFinance,Institution,-1253469.0
2022-10-17,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Foreign,-36960.0
2022-10-17,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Institution,45395.0
2022-10-18,000660,SK Hynix,KR_STOCK,NaverFinance,Foreign,553895.0
2022-10-18,000660,SK Hynix,KR_STOCK,NaverFinance,Institution,-192119.0
2022-10-18,005930,Samsung Electronics,KR_STOCK,NaverFinance,Foreign,-1238317.0
2022-10-18,005930,Samsung Electronics,KR_STOCK,NaverFinance,Institution,-388660.0
2022-10-18,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Foreign,-122192.0
2022-10-18,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Institution,-2891.0
2022-10-19,000660,SK Hynix,KR_STOCK,NaverFinance,Foreign,515846.0
2022-10-19,000660,SK Hynix,KR_STOCK,NaverFinance,Institution,-992715.0
2022-10-19,005930,Samsung Electronics,KR_STOCK,NaverFinance,Foreign,-933499.0
2022-10-19,005930,Samsung Electronics,KR_STOCK,NaverFinance,Institution,-151654.0
2022-10-19,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Foreign,-51560.0
2022-10-19,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Institution,-54974.0
2022-10-20,000660,SK Hynix,KR_STOCK,NaverFinance,Foreign,-426123.0
2022-10-20,000660,SK Hynix,KR_STOCK,NaverFinance,Institution,-40274.0
2022-10-20,005930,Samsung Electronics,KR_STOCK,NaverFinance,Foreign,1156692.0
2022-10-20,005930,Samsung Electronics,KR_STOCK,NaverFinance,Institution,-1481023.0
2022-10-20,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Foreign,-75244.0
2022-10-20,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Institution,-48673.0
2022-10-21,000660,SK Hynix,KR_STOCK,NaverFinance,Foreign,164507.0
2022-10-21,000660,SK Hynix,KR_STOCK,NaverFinance,Institution,77831.0
2022-10-21,005930,Samsung Electronics,KR_STOCK,NaverFinance,Foreign,211364.0
2022-10-21,005930,Samsung Electronics,KR_STOCK,NaverFinance,Institution,1244441.0
2022-10-21,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Foreign,-31087.0
2022-10-21,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Institution,17883.0
2022-10-24,000660,SK Hynix,KR_STOCK,NaverFinance,Foreign,-196352.0
2022-10-24,000660,SK Hynix,KR_STOCK,NaverFinance,Institution,439806.0
2022-10-24,005930,Samsung Electronics,KR_STOCK,NaverFinance,Foreign,3587643.0
2022-10-24,005930,Samsung Electronics,KR_STOCK,NaverFinance,Institution,1580302.0
2022-10-24,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Foreign,71083.0
2022-10-24,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Institution,112494.0
2022-10-25,000660,SK Hynix,KR_STOCK,NaverFinance,Foreign,317494.0
2022-10-25,000660,SK Hynix,KR_STOCK,NaverFinance,Institution,256852.0
2022-10-25,005930,Samsung Electronics,KR_STOCK,NaverFinance,Foreign,791820.0
2022-10-25,005930,Samsung Electronics,KR_STOCK,NaverFinance,Institution,1317069.0
2022-10-25,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Foreign,42233.0
2022-10-25,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Institution,118359.0
2022-10-26,000660,SK Hynix,KR_STOCK,NaverFinance,Foreign,914634.0
2022-10-26,000660,SK Hynix,KR_STOCK,NaverFinance,Institution,-240360.0
2022-10-26,005930,Samsung Electronics,KR_STOCK,NaverFinance,Foreign,5266142.0
2022-10-26,005930,Samsung Electronics,KR_STOCK,NaverFinance,Institution,804940.0
2022-10-26,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Foreign,-82896.0
2022-10-26,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Institution,34024.0
2022-10-27,000660,SK Hynix,KR_STOCK,NaverFinance,Foreign,-150098.0
2022-10-27,000660,SK Hynix,KR_STOCK,NaverFinance,Institution,-744769.0
2022-10-27,005930,Samsung Electronics,KR_STOCK,NaverFinance,Foreign,-354694.0
2022-10-27,005930,Samsung Electronics,KR_STOCK,NaverFinance,Institution,1925573.0
2022-10-27,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Foreign,-23264.0
2022-10-27,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Institution,18427.0
2022-10-28,000660,SK Hynix,KR_STOCK,NaverFinance,Foreign,-1706581.0
2022-10-28,000660,SK Hynix,KR_STOCK,NaverFinance,Institution,-757459.0
2022-10-28,005930,Samsung Electronics,KR_STOCK,NaverFinance,Foreign,-2537958.0
2022-10-28,005930,Samsung Electronics,KR_STOCK,NaverFinance,Institution,858649.0
2022-10-28,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Foreign,-98251.0
2022-10-28,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Institution,-32434.0
2022-10-31,000660,SK Hynix,KR_STOCK,NaverFinance,Foreign,-688336.0
2022-10-31,000660,SK Hynix,KR_STOCK,NaverFinance,Institution,-35157.0
2022-10-31,005930,Samsung Electronics,KR_STOCK,NaverFinance,Foreign,4149091.0
2022-10-31,005930,Samsung Electronics,KR_STOCK,NaverFinance,Institution,254919.0
2022-10-31,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Foreign,42128.0
2022-10-31,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Institution,830.0
2022-11-01,000660,SK Hynix,KR_STOCK,NaverFinance,Foreign,105592.0
2022-11-01,000660,SK Hynix,KR_STOCK,NaverFinance,Institution,56046.0
2022-11-01,005930,Samsung Electronics,KR_STOCK,NaverFinance,Foreign,685691.0
2022-11-01,005930,Samsung Electronics,KR_STOCK,NaverFinance,Institution,974290.0
2022-11-01,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Foreign,-26484.0
2022-11-01,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Institution,-8479.0
2022-11-02,000660,SK Hynix,KR_STOCK,NaverFinance,Foreign,459651.0
2022-11-02,000660,SK Hynix,KR_STOCK,NaverFinance,Institution,-176814.0
2022-11-02,005930,Samsung Electronics,KR_STOCK,NaverFinance,Foreign,1484424.0
2022-11-02,005930,Samsung Electronics,KR_STOCK,NaverFinance,Institution,-1717632.0
2022-11-02,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Foreign,-38863.0
2022-11-02,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Institution,-18086.0
2022-11-03,000660,SK Hynix,KR_STOCK,NaverFinance,Foreign,-181439.0
2022-11-03,000660,SK Hynix,KR_STOCK,NaverFinance,Institution,-397330.0
2022-11-03,005930,Samsung Electronics,KR_STOCK,NaverFinance,Foreign,1436806.0
2022-11-03,005930,Samsung Electronics,KR_STOCK,NaverFinance,Institution,-2439482.0
2022-11-03,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Foreign,12769.0
2022-11-03,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Institution,-916.0
2022-11-04,000660,SK Hynix,KR_STOCK,NaverFinance,Foreign,80974.0
2022-11-04,000660,SK Hynix,KR_STOCK,NaverFinance,Institution,-1516.0
2022-11-04,005930,Samsung Electronics,KR_STOCK,NaverFinance,Foreign,-218443.0
2022-11-04,005930,Samsung Electronics,KR_STOCK,NaverFinance,Institution,218779.0
2022-11-04,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Foreign,407.0
2022-11-04,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Institution,-13209.0
2022-11-07,000660,SK Hynix,KR_STOCK,NaverFinance,Foreign,270562.0
2022-11-07,000660,SK Hynix,KR_STOCK,NaverFinance,Institution,454197.0
2022-11-07,005930,Samsung Electronics,KR_STOCK,NaverFinance,Foreign,934130.0
2022-11-07,005930,Samsung Electronics,KR_STOCK,NaverFinance,Institution,1224403.0
2022-11-07,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Foreign,54732.0
2022-11-07,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Institution,4925.0
2022-11-08,000660,SK Hynix,KR_STOCK,NaverFinance,Foreign,190450.0
2022-11-08,000660,SK Hynix,KR_STOCK,NaverFinance,Institution,289199.0
2022-11-08,005930,Samsung Electronics,KR_STOCK,NaverFinance,Foreign,2874928.0
2022-11-08,005930,Samsung Electronics,KR_STOCK,NaverFinance,Institution,2339446.0
2022-11-08,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Foreign,26652.0
2022-11-08,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Institution,42537.0
2022-11-09,000660,SK Hynix,KR_STOCK,NaverFinance,Foreign,560274.0
2022-11-09,000660,SK Hynix,KR_STOCK,NaverFinance,Institution,-61981.0
2022-11-09,005930,Samsung Electronics,KR_STOCK,NaverFinance,Foreign,251119.0
2022-11-09,005930,Samsung Electronics,KR_STOCK,NaverFinance,Institution,1789078.0
2022-11-09,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Foreign,13522.0
2022-11-09,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Institution,-12314.0
2022-11-10,000660,SK Hynix,KR_STOCK,NaverFinance,Foreign,555050.0
2022-11-10,000660,SK Hynix,KR_STOCK,NaverFinance,Institution,-125836.0
2022-11-10,005930,Samsung Electronics,KR_STOCK,NaverFinance,Foreign,-3976286.0
2022-11-10,005930,Samsung Electronics,KR_STOCK,NaverFinance,Institution,905706.0
2022-11-10,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Foreign,-8592.0
2022-11-10,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Institution,2763.0
2022-11-11,000660,SK Hynix,KR_STOCK,NaverFinance,Foreign,363192.0
2022-11-11,000660,SK Hynix,KR_STOCK,NaverFinance,Institution,566072.0
2022-11-11,005930,Samsung Electronics,KR_STOCK,NaverFinance,Foreign,2928771.0
2022-11-11,005930,Samsung Electronics,KR_STOCK,NaverFinance,Institution,3313014.0
2022-11-11,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Foreign,115974.0
2022-11-11,042700,Hanmi Semiconductor,KR_STOCK,NaverFinance,Institution,8378.0
2022-11-14,000660,SK Hynix,KR_STOCK,NaverFinance,Foreign,-72800.0
2022-11-14,000660,SK Hynix,KR_STOCK,NaverFinance,Institution,-301489.0
